id,job_order_id,mechanic_notes,customer_approval_status,datetime_created,datetime_approved
183,227,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2026-07-19 11:26:41.312132,2026-07-21 01:26:41.312132
184,363,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-07-19 22:19:41.312132,2026-07-20 11:19:41.312132
185,488,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-09-01 08:14:08.312132,2025-09-02 00:14:08.312132
186,69,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-07-29 07:58:39.312132,2026-07-29 16:58:39.312132
187,84,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,pending,2026-03-06 18:41:08.312132,
188,470,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2026-04-30 12:14:09.312132,2026-05-01 02:14:09.312132
189,359,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-07-16 03:02:44.312132,2026-07-16 15:02:44.312132
190,478,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-03-10 02:53:42.312132,2026-03-10 08:53:42.312132
191,362,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,pending,2025-10-20 22:24:32.312132,
192,357,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,pending,2026-04-12 20:49:41.312132,
193,226,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,disputed,2025-09-13 11:50:11.312132,2025-09-14 13:50:11.312132
194,208,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-12-13 09:08:06.312132,2025-12-15 09:08:06.312132
195,131,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-10-19 04:05:48.312132,2025-10-19 12:05:48.312132
196,280,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-12-06 21:59:56.312132,2025-12-07 07:59:56.312132
197,355,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-04-10 00:08:09.312132,2026-04-11 20:08:09.312132
198,353,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-12-07 10:26:08.312132,2025-12-09 01:26:08.312132
199,436,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,pending,2025-11-07 05:07:36.312132,
200,156,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-03-20 01:34:32.312132,2026-03-21 15:34:32.312132
201,382,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,disputed,2025-09-04 06:19:53.312132,2025-09-06 04:19:53.312132
202,392,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-12-03 10:03:52.312132,2025-12-04 20:03:52.312132
203,451,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-06-30 08:38:40.312132,2026-07-01 21:38:40.312132
204,79,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2025-11-20 02:54:04.312132,2025-11-21 08:54:04.312132
205,519,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-09-02 06:37:31.312132,2025-09-03 11:37:31.312132
206,398,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-11-09 22:54:23.312132,2025-11-11 17:54:23.312132
207,17,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-05-14 08:10:28.312132,2026-05-15 20:10:28.312132
208,389,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-04-20 16:05:58.312132,2026-04-21 00:05:58.312132
209,402,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-12-02 01:20:16.312132,2025-12-02 17:20:16.312132
210,97,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-10-30 18:14:24.312132,2025-10-31 01:14:24.312132
211,282,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-11-02 05:57:05.312132,2025-11-02 08:57:05.312132
212,236,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-05-12 16:40:15.312132,2026-05-13 16:40:15.312132
213,87,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-09-02 01:58:52.312132,2025-09-02 11:58:52.312132
214,90,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-09-30 04:52:34.312132,2025-10-01 07:52:34.312132
215,85,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,pending,2025-11-13 20:09:14.312132,
216,53,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-07-09 19:19:53.312132,2026-07-11 18:19:53.312132
217,454,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-06-10 17:38:47.312132,2026-06-11 14:38:47.312132
218,148,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-10-03 22:35:52.312132,2025-10-05 03:35:52.312132
219,496,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-08-15 07:01:10.312132,2025-08-16 14:01:10.312132
220,503,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,disputed,2025-12-23 22:35:43.312132,2025-12-25 10:35:43.312132
221,157,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,disputed,2025-11-18 12:57:18.312132,2025-11-18 16:57:18.312132
222,305,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-10-21 11:07:36.312132,2025-10-23 06:07:36.312132
223,38,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-03-13 10:47:54.312132,2026-03-14 03:47:54.312132
224,242,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-08-25 06:00:10.312132,2025-08-27 01:00:10.312132
225,512,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,disputed,2026-02-17 02:12:51.312132,2026-02-17 13:12:51.312132
226,390,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,pending,2026-03-01 09:15:37.312132,
227,121,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-02-15 11:38:54.312132,2026-02-16 20:38:54.312132
228,381,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-01-28 05:15:39.312132,2026-01-28 23:15:39.312132
229,432,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-08-12 13:52:31.312132,2025-08-14 07:52:31.312132
230,42,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,pending,2025-09-22 06:15:43.312132,
231,204,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2025-08-14 20:40:21.312132,2025-08-15 17:40:21.312132
232,226,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-04-20 12:28:54.312132,2026-04-21 20:28:54.312132
233,218,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-04-24 10:45:06.312132,2026-04-25 22:45:06.312132
234,85,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,pending,2025-12-11 15:04:17.312132,
235,205,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-08-01 21:58:44.312132,2026-08-02 11:58:44.312132
236,340,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,pending,2025-08-15 09:15:03.312132,
237,341,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-04-04 20:54:15.312132,2026-04-06 05:54:15.312132
238,26,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-09-24 21:58:09.312132,2025-09-26 19:58:09.312132
239,414,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-08-01 15:21:31.312132,2026-08-02 03:21:31.312132
240,499,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,pending,2026-05-06 01:47:41.312132,
241,123,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,disputed,2025-08-30 10:46:55.312132,2025-08-31 04:46:55.312132
242,395,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-07-21 22:44:13.312132,2026-07-22 09:44:13.312132
243,336,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,pending,2025-12-15 21:56:26.312132,
244,162,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-07-17 15:55:13.312132,2026-07-18 02:55:13.312132
245,22,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,pending,2026-01-08 05:06:26.312132,
246,492,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-03-20 20:42:28.312132,2026-03-22 17:42:28.312132
295,318,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-04-26 11:47:36.312132,2026-04-27 15:47:36.312132
247,238,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-05-27 17:33:57.312132,2026-05-28 18:33:57.312132
248,11,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-01-15 13:45:48.312132,2026-01-16 16:45:48.312132
249,300,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2025-09-25 16:29:51.312132,2025-09-27 05:29:51.312132
250,43,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-10-17 16:38:51.312132,2025-10-18 13:38:51.312132
251,441,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-05-10 18:57:29.312132,2026-05-12 13:57:29.312132
252,391,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,approved,2026-08-03 06:34:09.312132,2026-08-03 10:34:09.312132
253,294,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-06-20 06:45:56.312132,2026-06-21 09:45:56.312132
254,493,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,pending,2026-07-26 13:28:07.312132,
255,220,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-01-22 07:54:58.312132,2026-01-22 11:54:58.312132
256,334,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-07-19 07:14:26.312132,2026-07-20 03:14:26.312132
257,280,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2025-11-11 17:04:14.312132,2025-11-12 09:04:14.312132
258,306,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-12-09 09:02:22.312132,2025-12-10 03:02:22.312132
259,494,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-11-11 09:12:45.312132,2025-11-11 23:12:45.312132
260,273,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-04-14 00:24:46.312132,2026-04-16 00:24:46.312132
261,409,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-06-17 01:35:34.312132,2026-06-17 15:35:34.312132
262,386,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,pending,2025-12-06 16:27:28.312132,
263,476,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-12-09 06:47:06.312132,2025-12-10 20:47:06.312132
264,432,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-08-20 06:10:59.312132,2025-08-21 18:10:59.312132
265,347,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2026-02-11 03:27:45.312132,2026-02-12 18:27:45.312132
266,13,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-01-13 10:55:12.312132,2026-01-15 00:55:12.312132
267,258,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,pending,2026-06-20 14:29:22.312132,
268,497,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,disputed,2026-03-04 00:49:24.312132,2026-03-05 17:49:24.312132
269,303,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-09-22 04:00:29.312132,2025-09-23 06:00:29.312132
270,492,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-12-29 10:30:00.312132,2025-12-30 05:30:00.312132
271,437,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-12-08 22:57:37.312132,2025-12-09 04:57:37.312132
272,491,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,disputed,2026-06-09 09:11:53.312132,2026-06-10 03:11:53.312132
273,225,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,disputed,2026-05-02 04:56:55.312132,2026-05-03 02:56:55.312132
274,141,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-02-26 18:36:42.312132,2026-02-27 11:36:42.312132
275,231,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-10-14 00:08:23.312132,2025-10-14 23:08:23.312132
276,337,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,pending,2026-06-08 05:25:53.312132,
277,492,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2026-01-29 01:45:37.312132,2026-01-30 07:45:37.312132
278,291,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2026-05-28 05:56:18.312132,2026-05-29 01:56:18.312132
279,373,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,disputed,2026-03-21 05:41:30.312132,2026-03-22 18:41:30.312132
280,60,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-11-03 06:17:38.312132,2025-11-03 17:17:38.312132
281,138,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2026-06-08 15:54:29.312132,2026-06-09 16:54:29.312132
282,509,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-10-03 04:56:04.312132,2025-10-03 16:56:04.312132
283,267,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-12-03 18:43:54.312132,2025-12-05 12:43:54.312132
284,358,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,disputed,2025-09-20 16:27:24.312132,2025-09-21 21:27:24.312132
285,269,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,disputed,2026-01-07 03:49:58.312132,2026-01-08 15:49:58.312132
286,189,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-11-10 23:57:23.312132,2025-11-11 20:57:23.312132
287,486,Engine oil leak traced to the valve cover gasket. Spark plug wells show oil pooling.,disputed,2025-12-02 20:14:31.312132,2025-12-04 01:14:31.312132
288,52,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-09-01 19:28:12.312132,2025-09-03 01:28:12.312132
289,209,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-08-06 00:12:43.312132,2025-08-06 09:12:43.312132
290,74,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-08-10 00:47:18.312132,2025-08-11 09:47:18.312132
291,448,Scan tool indicates P0420 (Catalytic Converter Efficiency). O2 sensors are reading within normal range; suspect cat failure.,approved,2025-12-05 06:20:12.312132,2025-12-06 22:20:12.312132
292,65,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,disputed,2026-01-14 11:52:23.312132,2026-01-15 19:52:23.312132
293,433,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-09-03 17:49:38.312132,2025-09-05 15:49:38.312132
294,342,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,disputed,2025-10-08 03:39:55.312132,2025-10-08 13:39:55.312132
296,160,Battery failed load test (reading 9.5V under load). Alternator charging output is good at 14.2V.,approved,2025-11-16 22:33:10.312132,2025-11-18 08:33:10.312132
297,448,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,disputed,2025-10-11 10:05:05.312132,2025-10-13 10:05:05.312132
298,318,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2025-10-19 00:00:10.312132,2025-10-20 04:00:10.312132
299,200,Visual inspection shows severe wear on front brake pads (2mm remaining). Rotors require resurfacing.,approved,2025-09-19 23:44:48.312132,2025-09-20 22:44:48.312132
300,87,Customer complaint of clunking over bumps verified. Found excessive play in front sway bar links and passenger tie rod.,approved,2026-02-16 23:53:16.312132,2026-02-17 07:53:16.312132
