job_order_id,part_name,base_name,tier,is_oem,category,quantity,unit,unit_price,total,include,is_synthetic
232,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,650.00,1300.00,True,False
233,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,False
233,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,500.00,2500.00,True,False
234,Rack End,Rack End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
234,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
234,Ball Joint,Ball Joint,replacement,False,Steering & Suspension,2.0,pc,1250.00,2500.00,True,False
234,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
234,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1100.00,2200.00,True,False
234,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,False
234,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,False
234,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
234,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,900.00,3600.00,True,False
234,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,500.00,2000.00,True,False
236,Stabilizer,Stabilizer,replacement,False,General,2.0,pc,850.00,1700.00,True,False
236,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,3500.00,3500.00,True,False
236,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,650.00,1300.00,True,False
236,Shock,Shock,replacement,False,General,1.0,pc,4000.00,4000.00,True,False
237,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,500.00,2000.00,True,False
237,Brake Pads,Brake Pads,replacement,False,Braking,1.0,pc,3200.00,3200.00,True,False
237,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
237,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,500.00,2000.00,True,False
237,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,950.00,950.00,True,False
237,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
238,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
238,Rack End,Rack End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
238,Rubber Boot,Rubber Boot,replacement,False,General,2.0,pc,550.00,1100.00,True,False
238,Stabilizer,Stabilizer,replacement,False,General,2.0,pc,1250.00,2500.00,True,False
239,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,850.00,1700.00,True,False
239,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,3500.00,3500.00,True,False
239,Suspension Bushing,Suspension Bushing,replacement,False,Steering & Suspension,2.0,pc,650.00,1300.00,True,False
239,Shock Absorber,Shock Absorber,replacement,False,Steering & Suspension,2.0,pc,4000.00,8000.00,True,False
240,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,False
240,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,False
240,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,450.00,3600.00,True,False
240,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
240,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
241,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
241,Clutch Solenoid,Clutch Solenoid,replacement,False,General,1.0,pc,4500.00,4500.00,True,False
241,Dry Clutch Set,Dry Clutch Set,replacement,False,General,1.0,pc,50000.00,50000.00,True,False
242,Tire Mounting,Tire Mounting,replacement,False,General,2.0,pc,500.00,1000.00,True,False
242,Tire,Tire,replacement,False,General,1.0,pc,4200.00,4200.00,True,False
243,Cylinder Head Gasket,Cylinder Head Gasket,original,True,Engine,1.0,pc,3500.00,3500.00,True,False
243,Axle Boot,Axle Boot,replacement,False,Steering & Suspension,2.0,pc,750.00,1500.00,True,False
243,Axle Boot,Axle Boot,replacement,False,Steering & Suspension,2.0,pc,750.00,1500.00,True,False
243,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,False
243,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,7.0,liter,175.00,1225.00,True,False
243,Socket Injector,Socket Injector,replacement,False,General,4.0,pc,200.00,800.00,True,False
244,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,1.0,pc,950.00,950.00,True,False
244,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
244,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
244,Pressure Plate,Pressure Plate,replacement,False,Transmission,1.0,pc,4800.00,4800.00,True,False
244,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,2000.00,2000.00,True,False
244,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,5200.00,5200.00,True,False
245,Crankshaft Oil Seal,Crankshaft Oil Seal,original,True,Engine,1.0,pc,2400.00,2400.00,True,False
245,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
245,Valve Cover Gasket,Valve Cover Gasket,original,True,Engine,1.0,pc,950.00,950.00,True,False
245,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,550.00,550.00,True,False
245,Engine / Transmission Support,Engine / Transmission Support,original,True,Engine,1.0,pc,4200.00,4200.00,True,False
245,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,2300.00,2300.00,True,False
245,Water Plug,Water Plug,replacement,False,General,1.0,pc,250.00,250.00,True,False
245,Axle Oil Seal,Axle Oil Seal,replacement,False,Steering & Suspension,1.0,pc,750.00,750.00,True,False
247,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,pc,4200.00,4200.00,True,False
247,Piston Ring OEM,Piston Ring OEM,replacement,False,General,1.0,pc,4500.00,4500.00,True,False
247,Liner,Liner,replacement,False,General,1.0,pc,6500.00,6500.00,True,False
247,Main Bearing Std,Main Bearing Std,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
247,Con Rod Bearing Std,Con Rod Bearing Std,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
247,Oil Cooler Hose,Oil Cooler Hose,replacement,False,General,2.0,pc,1250.00,2500.00,True,False
247,Heater Hose Orig,Heater Hose Orig,replacement,False,General,2.0,pc,1250.00,2500.00,True,False
247,Oil Cooler Assy Orig,Oil Cooler Assy Orig,replacement,False,General,1.0,pc,4500.00,4500.00,True,False
247,Thrust Washer Std,Thrust Washer Std,replacement,False,General,1.0,pc,450.00,450.00,True,False
247,Main Drive Pulley Orig,Main Drive Pulley Orig,replacement,False,General,1.0,pc,5700.00,5700.00,True,False
247,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,5600.00,5600.00,True,False
247,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,8.0,liter,500.00,4000.00,True,False
247,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,50.00,400.00,True,False
248,Alternator,Alternator,replacement,False,Ignition & Electrical,1.0,pc,4500.00,4500.00,True,False
250,Pitman,Pitman,replacement,False,General,1.0,pc,900.00,900.00,True,False
250,Center Post,Center Post,replacement,False,General,1.0,pc,800.00,800.00,True,False
250,Handbrake Cable,Handbrake Cable,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
251,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,3.0,pc,250.00,750.00,True,False
251,Shock Mounting,Shock Mounting,replacement,False,Steering & Suspension,2.0,pc,1050.00,2100.00,True,False
251,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
251,Tie Rod End,Tie Rod End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
251,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
251,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
251,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
252,Drive / Fan Belt,Drive / Fan Belt,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
252,Pulley Belt,Pulley Belt,replacement,False,General,2.0,pc,1200.00,2400.00,True,False
252,Alternator,Alternator,replacement,False,Ignition & Electrical,1.0,pc,7500.00,7500.00,True,False
253,Tensioner,Tensioner,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
253,Drive / Fan Belt,Drive / Fan Belt,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
253,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,600.00,600.00,True,False
253,Water Pump,Water Pump,replacement,False,Engine Cooling,1.0,pc,2500.00,2500.00,True,False
253,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,4.0,liter,150.00,600.00,True,False
253,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
253,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,4.0,liter,450.00,1800.00,True,False
253,Brake Pads,Brake Pads,replacement,False,Braking,1.0,pc,1200.00,1200.00,True,False
254,Automotive Light Bulb,Automotive Light Bulb,replacement,False,Ignition & Electrical,2.0,pc,350.00,700.00,True,False
254,Socket,Socket,replacement,False,General,2.0,pc,200.00,400.00,True,False
255,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,700.00,700.00,True,False
255,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
255,Engine Flusher,Engine Flusher,replacement,False,General,1.0,pc,700.00,700.00,True,False
255,Daphine Oil,Daphine Oil,replacement,False,General,8.0,pc,450.00,3600.00,True,False
256,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,2500.00,2500.00,True,False
256,Psf,Psf,replacement,False,General,1.0,pc,450.00,450.00,True,False
256,Transmission Oil Seal,Transmission Oil Seal,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
256,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,350.00,350.00,True,False
257,Clutch Set,Clutch Set,replacement,False,Transmission,1.0,pc,15500.00,15500.00,True,False
257,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,1200.00,1200.00,True,False
257,Gear / Differential Oil,Gear / Differential Oil,standard,False,Fluids & Consumables,3.0,liter,650.00,1950.00,True,False
257,Plywheel,Plywheel,replacement,False,General,1.0,pc,32000.00,32000.00,True,False
257,Pilot Bearing,Pilot Bearing,replacement,False,Transmission,1.0,pc,300.00,300.00,True,False
258,Clutch Disc,Clutch Disc,replacement,False,Transmission,1.0,pc,15500.00,15500.00,True,False
258,Release Bearing,Release Bearing,replacement,False,Transmission,1.0,pc,1200.00,1200.00,True,False
258,Gear / Differential Oil,Gear / Differential Oil,standard,False,Fluids & Consumables,3.0,liter,650.00,1950.00,True,False
258,Plywheel,Plywheel,replacement,False,General,1.0,pc,32000.00,32000.00,True,False
260,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,350.00,1400.00,True,False
260,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,False
260,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
260,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,300.00,300.00,True,False
261,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,4.0,liter,350.00,1400.00,True,False
261,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,500.00,500.00,True,False
261,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
261,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,300.00,300.00,True,False
262,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,380.00,2280.00,True,False
262,Psf,Psf,replacement,False,General,1.0,pc,380.00,380.00,True,False
262,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
262,Transmission Oil Seal,Transmission Oil Seal,replacement,False,General,1.0,pc,850.00,850.00,True,False
263,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
263,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,400.00,400.00,True,False
263,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,750.00,750.00,True,False
263,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,450.00,3600.00,True,False
263,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
264,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,2500.00,2500.00,True,False
264,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,False
264,Psf,Psf,replacement,False,General,1.0,pc,450.00,450.00,True,False
264,Transmission Oil Seal,Transmission Oil Seal,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
265,Main Bearing,Main Bearing,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
265,Conrod Bearing,Conrod Bearing,replacement,False,General,1.0,pc,950.00,950.00,True,False
265,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,pc,2500.00,2500.00,True,False
265,Oil,Oil,replacement,False,General,4.0,pc,350.00,1400.00,True,False
265,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
265,RTV Silicone Gasket Maker,RTV Silicone Gasket Maker,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
265,Copper Spray,Copper Spray,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
265,Distilled Water,Distilled Water,replacement,False,General,1.0,pc,100.00,100.00,True,False
265,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,1.0,liter,300.00,300.00,True,False
265,Liner,Liner,replacement,False,General,1.0,pc,8000.00,8000.00,True,False
266,Brake Pads,Brake Pads,replacement,False,Braking,1.0,pc,2500.00,2500.00,True,False
266,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,False
266,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
266,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,380.00,2280.00,True,False
266,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,300.00,300.00,True,False
266,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,200.00,800.00,True,False
266,Carb / Throttle Cleaner,Carb / Throttle Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
266,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
266,Right Engine Support,Right Engine Support,replacement,False,General,1.0,pc,2200.00,2200.00,True,False
267,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
267,Silicone,Silicone,replacement,False,General,1.0,pc,250.00,250.00,True,False
268,Airflow,Airflow,replacement,False,General,1.0,pc,4500.00,4500.00,True,False
268,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
269,Rack End,Rack End,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
269,The Rod,The Rod,replacement,False,General,2.0,pc,1500.00,3000.00,True,False
269,Stabilizer Link,Stabilizer Link,replacement,False,Steering & Suspension,2.0,pc,1200.00,2400.00,True,False
269,Stab. Bui Hng,Stab. Bui Hng,replacement,False,General,2.0,pc,350.00,700.00,True,False
270,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,400.00,3200.00,True,False
270,Brake Master Cylinder,Brake Master Cylinder,replacement,False,Braking,1.0,pc,4000.00,4000.00,True,False
270,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
270,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
270,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
270,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
270,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
270,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,350.00,350.00,True,False
271,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,400.00,3200.00,True,False
271,Brake Master Cylinder,Brake Master Cylinder,replacement,False,Braking,1.0,pc,4000.00,4000.00,True,False
271,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
271,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
271,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
271,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
271,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
271,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,350.00,350.00,True,False
272,Timing Chain,Timing Chain,replacement,False,Engine,1.0,pc,2000.00,2000.00,True,False
272,Valve Cover Gasket,Valve Cover Gasket,replacement,False,Engine,1.0,pc,900.00,900.00,True,False
272,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,950.00,950.00,True,False
272,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,420.00,3360.00,True,False
272,Gas,Gas,replacement,False,General,1.0,pc,300.00,300.00,True,False
272,Valve Cover Half Moon,Valve Cover Half Moon,replacement,False,General,1.0,pc,350.00,350.00,True,False
272,Crankshaft Oil Seal,Crankshaft Oil Seal,replacement,False,Engine,1.0,pc,1800.00,1800.00,True,False
272,Silicone,Silicone,replacement,False,General,1.0,pc,250.00,250.00,True,False
273,Brake Master Cylinder,Brake Master Cylinder,replacement,False,Braking,1.0,pc,3200.00,3200.00,True,False
273,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,450.00,2250.00,True,False
273,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
273,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,450.00,2700.00,True,False
273,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
273,Sparkplug,Sparkplug,replacement,False,General,4.0,pc,300.00,1200.00,True,False
273,Carb / Throttle Cleaner,Carb / Throttle Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
273,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,300.00,300.00,True,False
273,Engine / Transmission Support,Engine / Transmission Support,replacement,False,Engine,1.0,pc,2200.00,2200.00,True,False
273,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
273,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,liter,2500.00,2500.00,True,False
274,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,1.0,pc,750.00,750.00,True,False
274,Injector,Injector,replacement,False,General,1.0,pc,11500.00,11500.00,True,False
275,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
275,Wheel Cylinder,Wheel Cylinder,replacement,False,Braking,2.0,pc,800.00,1600.00,True,False
275,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,1.0,liter,450.00,450.00,True,False
275,Psf,Psf,replacement,False,General,1.0,pc,450.00,450.00,True,False
276,Krl Piston,Krl Piston,replacement,False,General,1.0,pc,1500.00,1500.00,True,False
277,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,5.0,liter,400.00,2000.00,True,False
277,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
277,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
277,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
277,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
278,Spark Plug,Spark Plug,replacement,False,Ignition & Electrical,4.0,pc,750.00,3000.00,True,False
278,Injector,Injector,replacement,False,General,1.0,pc,7000.00,7000.00,True,False
278,Brake Pads,Brake Pads,replacement,False,Braking,1.0,pc,5000.00,5000.00,True,False
278,Brake Pads,Brake Pads,replacement,False,Braking,1.0,pc,5500.00,5500.00,True,False
278,Brake Fluid,Brake Fluid,standard,False,Fluids & Consumables,1.0,liter,350.00,350.00,True,False
278,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
279,A/C Expansion Valve,A/C Expansion Valve,replacement,False,Climate Control,2.0,pc,2500.00,5000.00,True,False
279,A/C Filter Drier,A/C Filter Drier,replacement,False,Climate Control,1.0,pc,850.00,850.00,True,False
279,A/C Compressor,A/C Compressor,replacement,False,Climate Control,1.0,pc,200.00,200.00,True,False
279,Aircon Cleaner,Aircon Cleaner,replacement,False,General,2.0,pc,300.00,600.00,True,False
279,Discharge Hose,Discharge Hose,replacement,False,General,1.0,pc,950.00,950.00,True,False
279,Freon (R134a),Freon (R134a),standard,False,Fluids & Consumables,1.0,liter,1800.00,1800.00,True,False
280,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,450.00,3600.00,True,False
280,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,950.00,5700.00,True,False
280,Silicone,Silicone,replacement,False,General,5.0,pc,150.00,750.00,True,False
280,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,8.0,liter,175.00,1400.00,True,False
280,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,850.00,850.00,True,False
280,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
280,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
280,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
280,Turbo,Turbo,replacement,False,General,1.0,pc,34000.00,34000.00,True,False
280,Transmission Filter,Transmission Filter,replacement,False,General,1.0,pc,2200.00,2200.00,True,False
281,Turbo,Turbo,replacement,False,General,1.0,pc,34000.00,34000.00,True,False
281,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,480.00,3840.00,True,False
281,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,6.0,liter,980.00,5880.00,True,False
281,Transmission Filter,Transmission Filter,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
281,Silicon Oil,Silicon Oil,replacement,False,General,5.0,pc,150.00,750.00,True,False
281,Engine Coolant,Engine Coolant,standard,False,Fluids & Consumables,8.0,liter,200.00,1600.00,True,False
281,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,850.00,850.00,True,False
281,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
281,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,550.00,550.00,True,False
281,Brake Cleaner,Brake Cleaner,standard,False,Fluids & Consumables,1.0,liter,250.00,250.00,True,False
281,Silicon Gasket,Silicon Gasket,replacement,False,General,1.0,pc,249.99,249.99,True,False
283,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,pc,4300.00,4300.00,True,False
283,Con Rod Bearing,Con Rod Bearing,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
283,Main Bearing,Main Bearing,replacement,False,General,1.0,pc,2200.00,2200.00,True,False
283,Thrust Washer,Thrust Washer,replacement,False,General,1.0,pc,850.00,850.00,True,False
283,Liner,Liner,replacement,False,General,4.0,pc,6200.00,24800.00,True,False
283,Piston,Piston,replacement,False,General,4.0,pc,3750.00,15000.00,True,False
283,Piston Ring,Piston Ring,replacement,False,General,4.0,pc,2500.00,10000.00,True,False
283,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,400.00,3200.00,True,False
283,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
283,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
283,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
283,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
283,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,8.0,liter,450.00,3600.00,True,False
284,Con Rod Bearing,Con Rod Bearing,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
284,Main Bearing,Main Bearing,replacement,False,General,1.0,pc,2200.00,2200.00,True,False
284,Thrust Washer,Thrust Washer,replacement,False,General,1.0,pc,850.00,850.00,True,False
284,Liner,Liner,replacement,False,General,4.0,pc,5800.00,23200.00,True,False
284,Piston Ring,Piston Ring,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
284,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,380.00,3040.00,True,False
284,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
284,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
284,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,350.00,350.00,True,False
284,Gasoline,Gasoline,replacement,False,General,1.0,pc,500.00,500.00,True,False
284,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,pc,4300.00,4300.00,True,False
284,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
284,Automatic Transmission Fluid (ATF),Automatic Transmission Fluid (ATF),standard,False,Fluids & Consumables,8.0,liter,450.00,3600.00,True,False
285,Overhauling Gasket Set,Overhauling Gasket Set,replacement,False,Engine,1.0,pc,4300.00,4300.00,True,False
285,Conrod Bearing,Conrod Bearing,replacement,False,General,1.0,pc,1200.00,1200.00,True,False
285,Main Bearing,Main Bearing,replacement,False,General,1.0,pc,2200.00,2200.00,True,False
285,Thrust Washer,Thrust Washer,replacement,False,General,1.0,pc,850.00,850.00,True,False
285,Liner,Liner,replacement,False,General,1.0,pc,6200.00,6200.00,True,False
285,Piston,Piston,replacement,False,General,1.0,pc,15000.00,15000.00,True,False
285,Piston Ring,Piston Ring,replacement,False,General,1.0,pc,2500.00,2500.00,True,False
285,Engine Oil,Engine Oil,standard,False,Fluids & Consumables,8.0,liter,400.00,3200.00,True,False
285,Oil Filter,Oil Filter,replacement,False,Filters,1.0,pc,250.00,250.00,True,False
285,Air Filter,Air Filter,replacement,False,Filters,1.0,pc,650.00,650.00,True,False
285,Cabin Filter,Cabin Filter,replacement,False,Filters,1.0,pc,375.00,375.00,True,False
285,Fuel Filter,Fuel Filter,replacement,False,Filters,1.0,pc,450.00,450.00,True,False
